surface_id,role,menu_xmlid,parent_menu_xmlid_chain,navigation_path,action_xmlid,model,source_module,required_groups,capability,acl_read,acl_create,acl_write,record_rule_exists,record_rules,product_policy_released,policy_release_state,role_root_allowed,role_blocked,http_statuses,load_result,old_70_membership,final_decision,decision_reason
FE-AUD-fixture_role_finance-43,finance,smart_construction_core.menu_sc_invoice_application_user,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_invoice_tax_user_group,系统菜单 / 财务中心 / 发票税务 / 销项开票申请,smart_construction_core.action_sc_invoice_application_user,sc.invoice.registration,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_invoice_application_user,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-44,finance,smart_construction_core.menu_sc_invoice_registration_user,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_invoice_tax_user_group,系统菜单 / 财务中心 / 发票税务 / 销项开票登记,smart_construction_core.action_sc_invoice_registration_user,sc.invoice.registration,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_invoice_registration_user,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-45,finance,smart_construction_core.menu_sc_invoice_prepaid_tax_user,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_invoice_tax_user_group,系统菜单 / 财务中心 / 发票税务 / 预缴税款,smart_construction_core.action_sc_invoice_prepaid_tax_user,sc.invoice.registration,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_invoice_prepaid_tax_user,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-46,finance,smart_construction_core.menu_sc_invoice_input_report_user,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_invoice_tax_user_group,系统菜单 / 财务中心 / 发票税务 / 进项税额上报,smart_construction_core.action_sc_invoice_input_report_user,sc.invoice.registration,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_invoice_input_report_user,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-47,finance,smart_construction_core.menu_sc_tax_deduction_registration_user,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_invoice_tax_user_group,系统菜单 / 财务中心 / 发票税务 / 抵扣登记,smart_construction_core.action_sc_tax_deduction_registration_user,sc.tax.deduction.registration,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_tax_deduction_registration_user,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-48,finance,smart_construction_core.menu_sc_funding_plan_declaration,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_funding_plan_group,系统菜单 / 财务中心 / 资金计划 / 资金计划申报,smart_construction_core.action_project_funding_baseline,project.funding.baseline,smart_construction_core,smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_funding_plan_declaration,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-49,finance,smart_construction_core.menu_sc_funding_plan_summary,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_funding_plan_group,系统菜单 / 财务中心 / 资金计划 / 资金计划汇总,smart_construction_core.action_project_funding_baseline_summary,project.funding.baseline,smart_construction_core,smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_funding_plan_summary,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-50,finance,smart_construction_core.menu_sc_borrowing_request,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 借款申请,smart_construction_core.action_sc_financing_loan_borrowing_request,sc.financing.loan,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_borrowing_request,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-51,finance,smart_construction_core.menu_sc_repayment_registration,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 还款登记,smart_construction_core.action_sc_expense_claim_repayment_registration,sc.expense.claim,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_repayment_registration,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-52,finance,smart_construction_core.menu_sc_treasury_reconciliation,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 资金对账,smart_construction_core.action_sc_treasury_reconciliation,sc.treasury.reconciliation,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_treasury_reconciliation,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-53,finance,smart_construction_core.menu_sc_contractor_project_repay,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 承包人还项目款,smart_construction_core.action_sc_expense_claim_contractor_project_repay,sc.expense.claim,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_contractor_project_repay,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-54,finance,smart_construction_core.menu_sc_contractor_project_borrow,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 承包人借项目款,smart_construction_core.action_sc_financing_loan_contractor_project_borrow,sc.financing.loan,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_contractor_project_borrow,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-55,finance,smart_construction_core.menu_sc_project_borrow_company,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 项目借公司款登记,smart_construction_core.action_sc_financing_loan_project_borrow_company,sc.financing.loan,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_project_borrow_company,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-56,finance,smart_construction_core.menu_sc_project_repay_company,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 项目还公司款登记,smart_construction_core.action_sc_expense_claim_project_repay_company,sc.expense.claim,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_project_repay_company,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-57,finance,smart_construction_core.menu_sc_financing_loan_registration,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 贷款登记,smart_construction_core.action_sc_financing_loan_registration,sc.financing.loan,smart_construction_core,smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_financing_loan_registration,true,true,true,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_finance-58,finance,smart_construction_core.menu_sc_self_funding_advance_income,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_finance_center > smart_construction_core.menu_sc_fund_account_group,系统菜单 / 财务中心 / 资金往来办理 / 自筹垫付办理,smart_construction_core.action_sc_self_funding_registration_income,sc.self.funding.registration,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_self_funding_advance_income,true,true,true,false,,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
