model,field_name,label,dependency_kind,formal_target_field,view_contract,search_sort_compatibility,formal_business_authority,approval_dependency,statistics_dependency,risk,proposed_action
sc.construction.diary,p1_visible_853e6ba25fc5,下午气候,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,weather,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,document_no;name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,attachment_ids;message_attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_ae8c5d45f392,施工部位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,description,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_b18125817eb9,操作负责人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,handler_name;project_manager,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_b6fed9af8313,日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,date_diary;report_period_start,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_bd3c202b3612,当日施工内容,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,description;header_description,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_c27cdbf90458,出勤人数,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,manpower_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_d3bea9efb1b9,温度,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,weather,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_df39195d3c5c,质量情况,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,quality_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_dfc25d77dc39,录入时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_at,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_e0361480e3a5,备注,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,note;description,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_ee6a4d9e2956,录入人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_by;handler_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.construction.diary,p1_visible_f11e4f6f4dbe,施工员,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,handler_name;source_created_by,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_000378f72584,借阅部门或项目部名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,borrow_department_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_06fa8c6f628f,单据状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_0791e483b4d2,资料说明,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,document_admin_description_display,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_0f851fd0b341,审定时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,review_time,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_175a9b118cfb,归还申请日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,return_request_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_17a5ebcb2d04,证件名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,document_title;certificate_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_1a3669b6d0b3,归还日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,actual_return_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_222460c095e3,有效期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,valid_until,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_28507194f2ef,是否归还,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,returned_flag,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_2c346345746e,申请日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,application_date;create_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_30187403acc2,借阅日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,borrow_date,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_3e7255522b33,项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,borrow_project_name;project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_5b4aca8845f1,申请归还时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,return_apply_time,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_60beedc8f22b,联系方式,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,borrower_contact,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_6f9a8c4e1834,修改备注,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,modify_note,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_7200f83d9ede,修改人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,modifier_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_809c55b63d56,审定意见,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,review_opinion,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_845e1a2e43a8,持有人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,holder_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name;document_no,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_8fdc4ab6f3dc,资料类型,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,document_admin_type_display,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_9719894bb9d8,审定人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,reviewer_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_974d383f3698,负责人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,responsible_person,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_98b7a911018e,证照名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,certificate_name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,attachment_ids;message_attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_9f42dac67ed9,编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,certificate_no,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_a7e811434780,借阅形式,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,borrow_form,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_dfc25d77dc39,录入时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_at,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_e001fb68d7f2,借阅项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,borrow_project_name;project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_e0361480e3a5,备注,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,description,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_edb1f6f12f51,确认归还时间,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,return_confirm_time,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_ee6a4d9e2956,录入人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,source_created_by;requester_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_f1ec63ea5126,修改日期,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,modified_at,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.document.admin.document,p1_visible_fb2f8cfd18bf,借阅人,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,borrower_name;borrow_user_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_06fa8c6f628f,单据状态,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,state,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_17b341733b7b,合同编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_294e7015ec01,增值税类型,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,vat_type_text,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_37d56ad493cf,税率,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,tax_rate_text,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_3b652b9864d4,已开票金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,invoice_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_3e7255522b33,项目名称,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,project_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_3ec01dd569e2,合同标题,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_462c614de6c7,未开票金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,uninvoiced_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_824168a11b21,总金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,amount_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_8818fa7c0bc6,经办人及电话,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,requester_id;source_created_by,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_8fa8662ad38f,单据编号,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,name,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_99f6fe6c41ad,附件,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,message_attachment_count,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_a22ecb7fab2f,未付款金额,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,unpaid_amount,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_a2cf2d1a84c3,租赁单位,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,supplier_id,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
sc.equipment.request,p1_visible_c2bdcf08e8a5,总数量,DISPLAY_SEARCH_EXPORT_COMPATIBILITY,quantity_total,true,true,false,false,false,HIGH_GLOBAL_DEFINITION,"Migrate display/view identity to formal fields, then retire alias by controlled upgrade."
